sale_id,date,product_id,contract_id,qty,price,revenue,product_name,category,type,min_price,max_price,is_active,client,contracted_monthly_qty,contracted_price,duration_days,year,month,quarter,week,ym,weekday,total_material_cost,material_cost_total,gross_margin,margin_pct
131,2024-12-18,AF_75,CON_2,109,9255,1008795,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2024,12,4,51,2024-12,Wednesday,47,5123,1003672,99.49
132,2021-09-11,BL_IND,CON_1,127,4430,562610,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2021,9,3,36,2021-09,Saturday,86,10922,551688,98.06
133,2021-10-16,AF_75,CON_2,114,6629,755706,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2021,10,4,41,2021-10,Saturday,47,5358,750348,99.29
134,2023-03-10,BL_KIT,CON_9,103,2562,263886,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2023,3,1,10,2023-03,Friday,102,10506,253380,96.02
135,2024-04-18,ESP,CON_10,127,9559,1213993,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2024,4,2,16,2024-04,Thursday,58,7366,1206627,99.39
136,2022-04-04,BL_CHOP,CON_11,132,1901,250932,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2022,4,2,14,2022-04,Monday,39,5148,245784,97.95
137,2021-09-15,BL_CHOP,CON_16,124,2524,312976,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2021,9,3,37,2021-09,Wednesday,39,4836,308140,98.45
138,2021-12-12,BL_CHOP,CON_5,138,2584,356592,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2021,12,4,49,2021-12,Sunday,39,5382,351210,98.49
139,2020-04-10,AF_5,CON_19,118,4796,565928,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2020,4,2,15,2020-04,Friday,74,8732,557196,98.46
140,2022-11-01,BL_CHOP,CON_5,141,2009,283269,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2022,11,4,44,2022-11,Tuesday,39,5499,277770,98.06
141,2021-07-07,BL_KIT,CON_9,124,2739,339636,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2021,7,3,27,2021-07,Wednesday,102,12648,326988,96.28
142,2020-09-01,EX_FLAT,CON_12,123,1718,211314,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2020,9,3,36,2020-09,Tuesday,71,8733,202581,95.87
143,2024-10-20,EX_FLAT,CON_20,113,1799,203287,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2024,10,4,42,2024-10,Sunday,71,8023,195264,96.05
144,2021-02-07,ESP,CON_10,118,8226,970668,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2021,2,1,5,2021-02,Sunday,58,6844,963824,99.29
145,2024-05-23,SW,CON_3,108,1965,212220,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2024,5,2,21,2024-05,Thursday,76,8208,204012,96.13
146,2020-02-13,EX_CIRC,CON_24,117,2400,280800,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2020,2,1,7,2020-02,Thursday,88,10296,270504,96.33
147,2022-12-07,BL_IND,CON_1,114,4122,469908,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2022,12,4,49,2022-12,Wednesday,86,9804,460104,97.91
148,2024-11-12,BL_KIT,CON_9,123,2566,315618,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2024,11,4,46,2024-11,Tuesday,102,12546,303072,96.02
149,2020-02-24,BL_CHOP,CON_5,131,2283,299073,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2020,2,1,9,2020-02,Monday,39,5109,293964,98.29
150,2020-03-30,EX_FLAT,CON_4,126,2071,260946,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2020,3,1,14,2020-03,Monday,71,8946,252000,96.57
151,2024-02-12,BL_IND,CON_1,97,5853,567741,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2024,2,1,7,2024-02,Monday,86,8342,559399,98.53
152,2023-09-06,BL_CHOP,CON_16,114,1897,216258,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2023,9,3,36,2023-09,Wednesday,39,4446,211812,97.94
153,2020-02-10,MX_IND,CON_22,125,11206,1400750,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2020,2,1,7,2020-02,Monday,59,7375,1393375,99.47
154,2021-05-16,ESP,CON_13,103,9900,1019700,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2021,5,2,19,2021-05,Sunday,58,5974,1013726,99.41
155,2024-09-01,BL_KIT,CON_21,144,2824,406656,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2024,9,3,35,2024-09,Sunday,102,14688,391968,96.39
156,2023-01-25,EX_FLAT,CON_20,109,1826,199034,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2023,1,1,4,2023-01,Wednesday,71,7739,191295,96.11
157,2024-04-11,FAN_STD,CON_6,114,2930,334020,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2024,4,2,15,2024-04,Thursday,88,10032,323988,97.0
158,2022-04-30,MX_IND,CON_15,125,9512,1189000,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2022,4,2,17,2022-04,Saturday,59,7375,1181625,99.38
159,2022-09-15,EX_FLAT,CON_12,121,1739,210419,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2022,9,3,37,2022-09,Thursday,71,8591,201828,95.92
160,2022-07-24,FAN_STD,CON_7,127,1812,230124,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2022,7,3,29,2022-07,Sunday,88,11176,218948,95.14
161,2020-01-03,EX_CIRC,CON_18,115,2445,281175,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2020,1,1,1,2020-01,Friday,88,10120,271055,96.4
162,2020-08-09,BL_CHOP,CON_5,117,2213,258921,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2020,8,3,32,2020-08,Sunday,39,4563,254358,98.24
163,2022-01-31,ESP,CON_10,132,9572,1263504,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2022,1,1,5,2022-01,Monday,58,7656,1255848,99.39
164,2020-08-29,FAN_STD,CON_7,119,2934,349146,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2020,8,3,35,2020-08,Saturday,88,10472,338674,97.0
165,2023-10-17,EX_FLAT,CON_12,122,2063,251686,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2023,10,4,42,2023-10,Tuesday,71,8662,243024,96.56
166,2023-01-29,MX_IND,CON_17,124,10035,1244340,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2023,1,1,4,2023-01,Sunday,59,7316,1237024,99.41
167,2024-03-02,EX_CIRC,CON_24,110,2095,230450,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2024,3,1,9,2024-03,Saturday,88,9680,220770,95.8
168,2021-08-20,EX_FLAT,CON_4,122,1902,232044,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2021,8,3,33,2021-08,Friday,71,8662,223382,96.27
169,2024-05-26,MX_IND,CON_8,110,7067,777370,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2024,5,2,21,2024-05,Sunday,59,6490,770880,99.17
170,2023-02-18,SW,CON_3,107,1650,176550,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2023,2,1,7,2023-02,Saturday,76,8132,168418,95.39
171,2023-03-28,EX_CIRC,CON_24,127,2788,354076,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2023,3,1,13,2023-03,Tuesday,88,11176,342900,96.84
172,2024-02-02,MX_IND,CON_22,127,8820,1120140,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2024,2,1,5,2024-02,Friday,59,7493,1112647,99.33
173,2022-10-16,BL_CHOP,CON_16,120,1886,226320,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2022,10,4,41,2022-10,Sunday,39,4680,221640,97.93
174,2021-09-17,EX_CIRC,CON_24,127,2235,283845,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2021,9,3,37,2021-09,Friday,88,11176,272669,96.06
175,2022-07-06,SW,CON_3,116,2354,273064,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2022,7,3,27,2022-07,Wednesday,76,8816,264248,96.77
176,2021-01-18,BL_KIT,CON_9,124,2618,324632,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2021,1,1,3,2021-01,Monday,102,12648,311984,96.1
177,2024-02-19,EX_CIRC,CON_24,145,2120,307400,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2024,2,1,8,2024-02,Monday,88,12760,294640,95.85
178,2023-01-09,MX_IND,CON_15,106,9316,987496,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2023,1,1,2,2023-01,Monday,59,6254,981242,99.37
179,2024-09-23,FAN_STD,CON_6,117,1985,232245,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2024,9,3,39,2024-09,Monday,88,10296,221949,95.57
180,2024-11-29,AF_75,CON_14,123,7212,887076,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2024,11,4,48,2024-11,Friday,47,5781,881295,99.35
181,2020-10-11,AF_5,CON_19,107,5698,609686,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2020,10,4,41,2020-10,Sunday,74,7918,601768,98.7
182,2022-05-24,EX_FLAT,CON_20,128,2134,273152,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2022,5,2,21,2022-05,Tuesday,71,9088,264064,96.67
183,2021-10-10,SW,CON_3,118,2317,273406,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2021,10,4,40,2021-10,Sunday,76,8968,264438,96.72
184,2023-05-28,FAN_STD,CON_7,125,2107,263375,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2023,5,2,21,2023-05,Sunday,88,11000,252375,95.82
185,2022-04-26,ESP,CON_13,115,7808,897920,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2022,4,2,17,2022-04,Tuesday,58,6670,891250,99.26
186,2021-06-18,BL_CHOP,CON_5,95,1853,176035,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2021,6,2,24,2021-06,Friday,39,3705,172330,97.9
187,2020-03-14,BL_CHOP,CON_5,117,2127,248859,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2020,3,1,11,2020-03,Saturday,39,4563,244296,98.17
188,2020-11-10,MX_IND,CON_15,119,10883,1295077,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2020,11,4,46,2020-11,Tuesday,59,7021,1288056,99.46
189,2023-08-31,EX_FLAT,CON_12,125,1971,246375,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2023,8,3,35,2023-08,Thursday,71,8875,237500,96.4
190,2021-04-17,AF_5,CON_19,116,4995,579420,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2021,4,2,15,2021-04,Saturday,74,8584,570836,98.52
191,2020-07-21,BL_KIT,CON_21,107,3187,341009,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2020,7,3,30,2020-07,Tuesday,102,10914,330095,96.8
192,2022-07-11,BL_KIT,CON_9,114,2947,335958,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2022,7,3,28,2022-07,Monday,102,11628,324330,96.54
193,2022-12-01,EX_FLAT,CON_20,118,1647,194346,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2022,12,4,48,2022-12,Thursday,71,8378,185968,95.69
194,2024-01-11,EX_FLAT,CON_12,114,2026,230964,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2024,1,1,2,2024-01,Thursday,71,8094,222870,96.5
195,2020-02-29,EX_FLAT,CON_4,128,1708,218624,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2020,2,1,9,2020-02,Saturday,71,9088,209536,95.84
196,2023-11-19,BL_IND,CON_1,134,4161,557574,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2023,11,4,46,2023-11,Sunday,86,11524,546050,97.93
197,2023-06-07,FAN_STD,CON_7,125,2763,345375,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2023,6,2,23,2023-06,Wednesday,88,11000,334375,96.82
198,2023-05-03,AF_5,CON_19,117,6062,709254,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2023,5,2,18,2023-05,Wednesday,74,8658,700596,98.78
199,2021-04-24,MX_IND,CON_22,140,11819,1654660,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2021,4,2,16,2021-04,Saturday,59,8260,1646400,99.5
200,2024-01-22,BL_CHOP,CON_16,115,2105,242075,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2024,1,1,4,2024-01,Monday,39,4485,237590,98.15
201,2023-06-09,BL_CHOP,CON_11,112,2176,243712,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2023,6,2,23,2023-06,Friday,39,4368,239344,98.21
202,2022-03-31,EX_FLAT,CON_4,126,2098,264348,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2022,3,1,13,2022-03,Thursday,71,8946,255402,96.62
203,2023-10-16,EX_FLAT,CON_4,130,1918,249340,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2023,10,4,42,2023-10,Monday,71,9230,240110,96.3
204,2023-09-11,MX_IND,CON_22,112,7097,794864,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2023,9,3,37,2023-09,Monday,59,6608,788256,99.17
205,2020-12-28,MX_IND,CON_17,119,11457,1363383,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2020,12,4,53,2020-12,Monday,59,7021,1356362,99.49
206,2024-10-10,SW,CON_3,113,1625,183625,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2024,10,4,41,2024-10,Thursday,76,8588,175037,95.32
207,2022-02-26,EX_FLAT,CON_4,128,1801,230528,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2022,2,1,8,2022-02,Saturday,71,9088,221440,96.06
208,2024-04-08,FAN_STD,CON_6,115,2441,280715,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2024,4,2,15,2024-04,Monday,88,10120,270595,96.39
209,2023-10-28,EX_CIRC,CON_18,125,2452,306500,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2023,10,4,43,2023-10,Saturday,88,11000,295500,96.41
210,2020-09-12,SW,CON_3,116,2099,243484,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2020,9,3,37,2020-09,Saturday,76,8816,234668,96.38
211,2020-07-08,EX_FLAT,CON_4,116,1738,201608,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2020,7,3,28,2020-07,Wednesday,71,8236,193372,95.91
212,2023-04-05,FAN_STD,CON_6,107,1852,198164,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2023,4,2,14,2023-04,Wednesday,88,9416,188748,95.25
213,2022-05-15,MX_IND,CON_22,125,6133,766625,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2022,5,2,19,2022-05,Sunday,59,7375,759250,99.04
214,2024-06-02,BL_KIT,CON_21,122,3288,401136,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2024,6,2,22,2024-06,Sunday,102,12444,388692,96.9
215,2024-08-17,MX_IND,CON_15,106,9189,974034,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2024,8,3,33,2024-08,Saturday,59,6254,967780,99.36
216,2020-02-05,ESP,CON_13,103,7512,773736,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2020,2,1,6,2020-02,Wednesday,58,5974,767762,99.23
217,2022-06-22,EX_FLAT,CON_12,128,2166,277248,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2022,6,2,25,2022-06,Wednesday,71,9088,268160,96.72
218,2023-03-30,BL_KIT,CON_9,141,3489,491949,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2023,3,1,13,2023-03,Thursday,102,14382,477567,97.08
219,2024-04-27,EX_FLAT,CON_20,119,2078,247282,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2024,4,2,17,2024-04,Saturday,71,8449,238833,96.58
220,2022-10-03,EX_FLAT,CON_4,117,1779,208143,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2022,10,4,40,2022-10,Monday,71,8307,199836,96.01
221,2024-11-30,AF_75,CON_23,110,7173,789030,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2024,11,4,48,2024-11,Saturday,47,5170,783860,99.34
222,2021-08-20,EX_FLAT,CON_12,120,1924,230880,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2021,8,3,33,2021-08,Friday,71,8520,222360,96.31
223,2023-06-13,BL_IND,CON_1,122,5019,612318,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2023,6,2,24,2023-06,Tuesday,86,10492,601826,98.29
224,2021-06-23,SW,CON_3,112,1800,201600,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2021,6,2,25,2021-06,Wednesday,76,8512,193088,95.78
225,2024-05-21,AF_75,CON_2,101,8422,850622,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2024,5,2,21,2024-05,Tuesday,47,4747,845875,99.44
226,2021-09-02,MX_IND,CON_22,121,11259,1362339,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2021,9,3,35,2021-09,Thursday,59,7139,1355200,99.48
227,2020-09-18,EX_CIRC,CON_18,117,2339,273663,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2020,9,3,38,2020-09,Friday,88,10296,263367,96.24
228,2024-08-09,BL_KIT,CON_21,118,2756,325208,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2024,8,3,32,2024-08,Friday,102,12036,313172,96.3
229,2022-03-28,BL_IND,CON_1,113,6693,756309,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2022,3,1,13,2022-03,Monday,86,9718,746591,98.72
230,2023-07-26,BL_CHOP,CON_11,120,2220,266400,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2023,7,3,30,2023-07,Wednesday,39,4680,261720,98.24
231,2024-07-19,MX_IND,CON_17,124,6099,756276,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2024,7,3,29,2024-07,Friday,59,7316,748960,99.03
232,2020-07-01,MX_IND,CON_15,148,7128,1054944,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2020,7,3,27,2020-07,Wednesday,59,8732,1046212,99.17
233,2024-01-20,BL_KIT,CON_9,132,3428,452496,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2024,1,1,3,2024-01,Saturday,102,13464,439032,97.02
234,2023-10-07,FAN_STD,CON_7,118,1803,212754,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2023,10,4,40,2023-10,Saturday,88,10384,202370,95.12
235,2021-07-28,BL_CHOP,CON_5,115,1891,217465,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2021,7,3,30,2021-07,Wednesday,39,4485,212980,97.94
236,2023-04-22,AF_75,CON_14,138,7052,973176,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2023,4,2,16,2023-04,Saturday,47,6486,966690,99.33
237,2021-05-19,MX_IND,CON_8,117,10184,1191528,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2021,5,2,20,2021-05,Wednesday,59,6903,1184625,99.42
238,2022-08-09,AF_75,CON_14,122,8824,1076528,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2022,8,3,32,2022-08,Tuesday,47,5734,1070794,99.47
239,2023-05-02,SW,CON_3,126,2268,285768,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2023,5,2,18,2023-05,Tuesday,76,9576,276192,96.65
240,2022-10-16,MX_IND,CON_15,137,7179,983523,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2022,10,4,41,2022-10,Sunday,59,8083,975440,99.18
241,2021-06-05,ESP,CON_13,134,6292,843128,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2021,6,2,22,2021-06,Saturday,58,7772,835356,99.08
242,2024-06-11,BL_CHOP,CON_16,110,2529,278190,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2024,6,2,24,2024-06,Tuesday,39,4290,273900,98.46
243,2020-06-14,FAN_STD,CON_7,99,2386,236214,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2020,6,2,24,2020-06,Sunday,88,8712,227502,96.31
244,2021-06-21,MX_IND,CON_17,106,10472,1110032,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2021,6,2,25,2021-06,Monday,59,6254,1103778,99.44
245,2022-02-06,EX_CIRC,CON_24,147,2081,305907,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2022,2,1,5,2022-02,Sunday,88,12936,292971,95.77
246,2020-04-07,MX_IND,CON_22,104,7022,730288,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2020,4,2,15,2020-04,Tuesday,59,6136,724152,99.16
247,2021-09-19,BL_KIT,CON_9,142,3492,495864,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2021,9,3,37,2021-09,Sunday,102,14484,481380,97.08
248,2023-03-13,MX_IND,CON_15,123,11228,1381044,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2023,3,1,11,2023-03,Monday,59,7257,1373787,99.47
249,2023-02-09,BL_CHOP,CON_16,127,1802,228854,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2023,2,1,6,2023-02,Thursday,39,4953,223901,97.84
250,2020-11-18,SW,CON_3,148,2374,351352,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2020,11,4,47,2020-11,Wednesday,76,11248,340104,96.8
251,2020-08-25,AF_75,CON_2,114,8603,980742,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2020,8,3,35,2020-08,Tuesday,47,5358,975384,99.45
252,2021-07-08,BL_KIT,CON_9,107,3236,346252,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2021,7,3,27,2021-07,Thursday,102,10914,335338,96.85
253,2023-01-01,EX_CIRC,CON_24,129,2071,267159,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2023,1,1,52,2023-01,Sunday,88,11352,255807,95.75
254,2022-03-05,ESP,CON_10,126,7698,969948,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2022,3,1,9,2022-03,Saturday,58,7308,962640,99.25
255,2020-01-03,AF_75,CON_2,115,6734,774410,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2020,1,1,1,2020-01,Friday,47,5405,769005,99.3
